"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","similarityIndex"
"R10-P1","noRouteCompare",1.5,0.75,1,98,4,2,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,98,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,5,2,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,98,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,9,1,0.384615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,98,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,10,1,0.384615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,98,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,18,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,98,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,19,1,0.595238095238095
"R10-P1","noRouteCompare",1.5,0.75,1,98,19,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,98,20,1,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,98,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,21,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,98,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,27,1,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,98,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,98,28,1,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,98,28,2,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,98,29,1,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,98,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,1,2,0.184210526315789
"R10-P1","noRouteCompare",1.5,0.75,1,99,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,2,2,0.184210526315789
"R10-P1","noRouteCompare",1.5,0.75,1,99,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,3,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,99,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,4,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,99,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,10,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,99,11,1,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,99,11,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,99,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,12,2,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,99,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,13,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,99,14,1,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,99,14,2,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,99,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,15,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,99,16,1,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,99,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,17,1,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,99,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,19,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,99,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,20,2,0.3125
"R10-P1","noRouteCompare",1.5,0.75,1,99,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,23,1,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,99,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,24,2,0.708333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,99,25,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,99,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,26,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,99,26,2,0.28125
"R10-P1","noRouteCompare",1.5,0.75,1,99,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,27,2,0.28125
"R10-P1","noRouteCompare",1.5,0.75,1,99,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,99,29,2,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,100,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,1,2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,100,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,2,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,100,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,6,1,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,100,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,7,1,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,100,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,8,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,100,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,9,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,100,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,11,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,100,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,14,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,100,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,15,2,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,100,16,1,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,100,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,20,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,100,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,25,2,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,100,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,28,1,0.194444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,100,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,100,29,1,0.277777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,100,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,1,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,101,1,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,101,2,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,101,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,3,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,101,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,5,2,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,101,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,6,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,101,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,8,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,101,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,15,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,101,16,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,101,16,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,101,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,17,2,0.611111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,101,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,19,1,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,101,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,20,1,0.404761904761905
"R10-P1","noRouteCompare",1.5,0.75,1,101,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,21,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,101,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,24,1,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,101,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,25,1,0.409090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,101,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,26,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,101,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,101,29,1,0.423076923076923
"R10-P1","noRouteCompare",1.5,0.75,1,101,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,1,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,102,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,3,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,102,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,4,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,102,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,5,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,102,5,2,0.205882352941176
"R10-P1","noRouteCompare",1.5,0.75,1,102,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,7,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,102,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,8,1,0.605263157894737
"R10-P1","noRouteCompare",1.5,0.75,1,102,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,9,1,0.342105263157895
"R10-P1","noRouteCompare",1.5,0.75,1,102,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,18,2,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,102,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,20,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,102,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,22,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,102,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,23,1,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,102,23,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,102,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,26,1,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,102,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,27,1,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,102,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,28,1,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,102,28,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,102,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,102,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,1,2,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,103,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,2,2,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,103,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,3,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,103,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,8,1,0.409090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,103,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,9,1,0.409090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,103,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,10,1,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,103,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,11,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,103,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,12,1,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,103,12,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,103,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,13,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,103,14,1,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,103,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,15,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,103,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,16,1,0.409090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,103,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,17,1,0.409090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,103,17,2,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,103,18,1,0.236842105263158
"R10-P1","noRouteCompare",1.5,0.75,1,103,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,19,1,0.315789473684211
"R10-P1","noRouteCompare",1.5,0.75,1,103,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,20,1,0.409090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,103,20,2,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,103,21,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,103,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,22,1,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,103,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,23,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,103,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,24,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,103,24,2,0.266666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,103,25,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,103,25,2,0.266666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,103,26,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,103,26,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,103,27,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,103,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,103,28,1,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,103,28,2,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,103,29,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,103,29,2,0.235294117647059
"R10-P1","noRouteCompare",1.5,0.75,1,104,1,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,104,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,5,1,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,104,5,2,0.53125
"R10-P1","noRouteCompare",1.5,0.75,1,104,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,6,2,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,104,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,10,2,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,104,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,12,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,104,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,13,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,104,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,14,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,104,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,15,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,104,16,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,104,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,17,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,104,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,20,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,104,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,21,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,104,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,22,1,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,104,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,23,1,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,104,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,24,1,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,104,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,25,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,104,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,104,27,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,104,27,2,0.361111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,104,28,1,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,104,28,2,0.361111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,104,29,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,104,29,2,0.235294117647059
"R10-P1","noRouteCompare",1.5,0.75,1,105,1,1,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,105,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,105,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,105,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,105,3,1,0.3
